Abhish;title$ffworkbench$framework$defaultMainframeTitle;Workbench FORCAM FORCE™
1;lbl$ffworkbench$cfgName$DisAssiCompBoxActStepCfgCreateCommand;Runtime-Kommandos zum Abmelden erzeugen
1;lbl$ffworkbench$cfgName$DisAssiCompBoxActStepCfgCreateTracingDTOs;Tracing Abmeldung erzeugen
1;lbl$ffworkbench$cfgName$selectionMode;Auswahlmodus für den Statusgrund
1;lbl$ffworkbench$cfgDocumentation$selectionMode;Wenn der Parameter aktiviert ist, können verschiedene Typen gleichzeitig selektiert werden. Ansonsten ist das nur mit gleichen Typen möglich.
1;lbl$ffworkbench$cfgName$EventStreamCacheMaxWarmUpTime;EventStreamCache - max. Ladezeit
1;msg$ffworkbench$cfgDocumentation$EventStreamCacheMaxWarmUpTime;Setzt die maximale Ladezeit des EventStream-Caches. Der Wert beeinflusst die Start-Zeit der FFRuntime.
1;lbl$ffworkbench$cfgName$Miscellaneous;Miscellaneous
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_AS_FindOpAssignedPerson_OperationId;AVO (AVO)
1;lbl$ffworkbench$cfgName$PERSON-PKEY_AS_FindOpAssignedPerson_LoggedOnPersonsId;Personen (PERS)
1;lbl$ffworkbench$cfgName$printPdfDocumentTemplate;Dokumentenvorlage
1;msg$ffworkbench$cfgDocumentation$printPdfDocumentTemplate;Dokumentenvorlage in der ggf. vorhandene Platzhalter ersetzt werden.
1;lbl$ffworkbench$cfgName$printPdfDocumentType;Typ der Dokumentenvorlage
1;lbl$ffworkbench$cfgName$rtfDocumentType;RTF
1;lbl$ffworkbench$cfgComment$rtfDocumentType;Rich Text Format
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_AS_PrintPdfDoc_Op;AVO (AVO)
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_AS_PrintPdfDoc_Wp;Arbeitsplatz (APL)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_PrintPdfDoc_ValueMap;Spezifische Platzhalter-Werte (EVERY)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_QuantityBooking_QtyValueMap;Mengenwerte (EVERY)
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_AS_FindPersAssignedOpWorkplaceIds;Arbeitsplätze (APL)
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_AS_CheckPersonAssignedWp_WorkplaceId;Arbeitsplatz (APL)
1;lbl$ffworkbench$cfgName$PERSON-PKEY_AS_CheckPersonAssignedWp_PersonId;Person (PERS)
1;lbl$ffworkbench$cfgName$CheckPersonAssignedWpActStepCfgmCheckResultValueForErr;Rückgabewert im Fehlerfall
1;lbl$ffworkbench$cfgDocumentation$printOnlyIfQuantityNEZero;Nur Drucken wenn Menge > 0
1;lbl$ffworkbench$cfgName$malfunctionTreeExport;Statusgrundbaum Export
1;lbl$ffworkbench$cfgName$useXMLExport;XML Export
1;msg$ffworkbench$cfgDocumentation$useXMLExport;Wenn der XML-Parameter aktiviert ist, können die Störgrunde auch als XML exportiert werden. Alternativ ist nur ein binäres Exportieren möglich.
1;lbl$ffworkbench$cfgName$expressionListConditionExpressionDisplayExpression;Ausdruck/Formel in Warnmeldung mit anzeigen
1;lbl$ffworkbench$cfgName$malfunctionTreeImport;Statusgrundbaum Import
1;lbl$ffworkbench$cfgName$dacqConfigurationImport;DACQ Konfigurationsimport
1;lbl$ffworkbench$cfgName$malfunctionMappingImport;Alarm-Zuordnung Import
1;lbl$ffworkbench$cfgName$shopFloorTerminalTemplateImport;Shop Floor Terminal Templateimport
1;lbl$ffworkbench$cfgName$useImport;Maximale Dateigröße (in Bytes)
1;msg$ffworkbench$cfgDocumentation$useImport;Dieser Parameter bestimmt die maximale Dateigröße.
1;lbl$ffworkbench$cfgName$WORKPLACE_STATUS_TIMELINE_ELEMENT-PKEY_AS_MalfVecRecodeWpTLEId;Arbeitsplatz-Status-Historien-Element (TLE)
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_AS_MalfVecRecodeWpId;Workplace (APL)
1;lbl$ffworkbench$cfgDocumentation$bgColor;Festlegen der Hintergrundfarbe für einen Button
1;lbl$ffworkbench$cfgName$statusDiagramPaneHeight;Höhe des Zustandsdiagramm
1;lbl$ffworkbench$cfgName$statusHistoryPaneHeight;Höhe der Zustandshistorie
1;lbl$ffworkbench$cfgName$timeRangeUnitShift;Schicht
1;lbl$ffworkbench$cfgName$timeRangeUnitHours;Stunden
1;lbl$ffworkbench$cfgName$timeRangeUnit;Zeitbereich Einheit
1;lbl$ffworkbench$cfgName$timeRangeValue;Zeitbereich Wert
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_MachMonitor_workplaceId;Arbeitsplatz (APL)
1;lbl$ffworkbench$cfgName$WORKPLACE_STATUS_TIMELINE_ELEMENT-PKEY_MachMonitor_associateTle;Zusammengehörige TLE (TLE)
1;lbl$ffworkbench$cfgName$WORKPLACE_STATUS_TIMELINE_ELEMENT-PKEY_MachMonitor_recodableTle;Umkodierbare TLE (TLE)
1;lbl$ffworkbench$cfgName$WORKPLACE_STATUS_TIMELINE_ELEMENT-PKEY_MachMonitor_splittTle;Teilbare TLE (TLE)
1;lbl$ffworkbench$cfgName$WORKPLACE_STATUS_TIMELINE_ELEMENT-PKEY_MachMonitor_annotatTle;Bearbeitbare TLE (TLE)
1;lbl$ffworkbench$cfgName$WORKPLACE_STATUS_TIMELINE_ELEMENT-PKEY_MachMonitor_selectTle;Selektierte TLE (TLE)
1;lbl$ffworkbench$cfgName$WORKPLACE_STATUS_TIMELINE_ELEMENT-PKEY_MachMonitor_selRecodable;Selektierte umkodierbare TLE (TLE)
1;lbl$ffworkbench$cfgName$LoggingRules;Business -Logik
1;lbl$ffworkbench$cfgName$LoggingLevelError;Log-Ebene 'ERROR'
1;lbl$ffworkbench$cfgName$LoggingLevelWarn;Log-Ebene 'WARN'
1;lbl$ffworkbench$cfgName$LoggingLevelInfo;Log-Ebene 'INFO'
1;lbl$ffworkbench$cfgName$LoggingLevelDebug;Log-Ebene 'DEBUG'
1;lbl$ffworkbench$cfgName$LoggingLevelTrace;Log-Ebene 'TRACE'
1;lbl$ffworkbench$cfgName$LoggingLogRules;Regeln
1;lbl$ffworkbench$cfgName$LoggingRule;Regel
1;lbl$ffworkbench$cfgName$LoggingRuleController;Controller
1;lbl$ffworkbench$cfgName$LoggingRuleId;Regel ID
1;lbl$ffworkbench$cfgName$bgPassivationMode;Verhalten des Hintergrund
1;lbl$ffworkbench$cfgName$showMessagesOnLocalMsgBar;Meldungen in lokaler Statuszeile ausgeben
1;lbl$ffworkbench$cfgName$prodToolResourceName;Fertigungshilfsmittel
1;lbl$ffworkbench$cfgName$toolName;Werkzeuge
1;lbl$ffworkbench$cfgName$typeName;Typkennung
1;lbl$ffworkbench$cfgName$groupName;Gruppe
1;lbl$ffworkbench$cfgName$concurrentActivityAssigmentCurrWpDACQActExe;Registrierung für Änderungen aktiver Arbeitsplatz - DACQ getriggert
1;lbl$ffworkbench$cfgComment$concurrentActivityAssigmentCurrWpDACQActExe;Ermittelt Server-Event Registratur für Änderungen durch DACQ getriggert, bezogen auf aktiven Arbeitsplatz
1;lbl$ffworkbench$cfgName$FilterAndSortTowardDomainCfgAttrMaxResultCount;Max. Anzahl an Übereinstimmungen
1;lbl$ffworkbench$cfgName$FilterAndSortTowardDomainAttrCfgAttrToFilter;Filter-Attribut
1;lbl$ffworkbench$cfgName$FilterAndSortTowardDomainAttrCfgSortCriteriaAttrSpec;Sortierung nach Attribut
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_FilterAndSortTowardDomainAttrDomainObjId;Zu filternde Objekte (EVERY)
1;lbl$ffworkbench$cfgName$UNKNOWN-PKEY_AS_FilterAndSortTowardDomainAttrComparisonVal;Attribut Vergleichswert (UNKNOWN)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_FilterAndSortTowardDomainAttrFilteredDomainObjId;Gefilterte/sortierte Objekte (EVERY)
1;lbl$ffworkbench$cfgName$CompBoxAssigActStepUICfgComponentBoxQualityCheck;Qualitätsprüfung
1;lbl$ffworkbench$cfgName$CompBoxAssigActStepUICfgComponentBoxOperationStatusCheck;Vorgänger AVO Prüfung
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_CheckDomainAttributeMatchedDomainObjectId;Übereinstimmende Objekte (EVERY)
1;lbl$ffworkbench$cfgName$skipLeadingOperation;Führungs-AVO aus der Ergebnismenge entfernen
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFWorkerMergeConfigurations;Terminal Template Merge
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFWorkerMergeIsMerge;Merge Template Konfiguration erforderlich
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFWorkerMergeVersion;Template Version
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFWorkerMergeTimestamp;Merge Zeitstempel
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFWorkerMergeXslt;XSLT Konfiguration
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFWorkerMergeXsltTemplate;XSLT für das Template
1;lbl$ffworkbench$cfgName$SAPUploadSerializeActive;Serialisierung aktiv
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesCommonDatabaseConnection;Datenbankverbindungen
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFWorkbench;Workbench
1;lbl$ffworkbench$cfgName$DatabaseConnectionMinPoolSize;Minimum Pool Size
1;lbl$ffworkbench$cfgDocumentation$DatabaseConnectionMinPoolSize;Minimale Anzahl der Datenbankverbindungen im Connection Pool
1;lbl$ffworkbench$cfgName$DatabaseConnectionMaxPoolSize;Maximum Pool Size
1;lbl$ffworkbench$cfgDocumentation$DatabaseConnectionMaxPoolSize;Maximale Anzahl der Datenbankverbindungen im Connection Pool
1;lbl$ffworkbench$cfgName$connFailurePopup;Verbindungsfehler Dialog
1;lbl$ffworkbench$cfgDocumentation$connFailurePopup;Konfigurierbare Parameter für den Verbindungsfehler Dialog
1;lbl$ffworkbench$cfgName$connFailurePopupLatency;Latenzzeit [ms]
1;lbl$ffworkbench$cfgDocumentation$connFailurePopupLatency;Latenzzeit in ms vor Öffnen eines Dialogs 'Verbindungsstörung'
1;lbl$ffworkbench$cfgName$connFailurePopupRenewTime;Toleranzzeit [ms] für sporadischen Fehler
1;lbl$ffworkbench$cfgDocumentation$connFailurePopupRenewTime;Zeitspanne in ms nachdem ein sporadischer Fehler ignoriert wird
1;lbl$ffworkbench$cfgName$FindOpOnWpByPhaseActStepCfgSearchMode;Suchmodus
1;lbl$ffworkbench$cfgName$FindOpOnWpByPhaseActStepCfgSearchModeOpInWplGNotAssignedOnApl;AVOs, die nicht auf dem Arbeitsplatz angemeldet sind, aber zur Arbeitsplatzgruppe gehören.
1;lbl$ffworkbench$cfgName$FindOpOnWpByPhaseActStepCfgSearchModeOpInWplGroup;AVOs, die zur Arbeitsplatzgruppe gehören.
1;lbl$ffworkbench$cfgName$FindOpOnWpByPhaseActStepCfgSearchModeOpAssignedOnWpl;AVOs, die auf dem Arbeitsplatz angemeldet sind.
1;lbl$ffworkbench$cfgName$bgPassivationModeNone;Keine Deaktivierung des Hintergrunds
1;lbl$ffworkbench$cfgComment$bgPassivationModeNone;Die Maske im Hintergrund bleibt aktiv
1;lbl$ffworkbench$cfgName$bgPassivationModePassive;Hintergrund bleibt passiv
1;lbl$ffworkbench$cfgComment$bgPassivationModePassive;Die Maske im Hintergrund bleibt passiv
1;lbl$ffworkbench$cfgName$bgPassivationModeDisable;Hintergrund ist deaktiviert
1;lbl$ffworkbench$cfgComment$bgPassivationModeDisable;Die Maske im Hintergrund ist deaktiviert. Keine Hintergrund Aktivitäten Verarbeitung.
1;lbl$ffworkbench$cfgName$quantityTypeSplitUpCtrlShowAnnotationColumn;Bemerkungsspalte anzeigen
1;lbl$ffworkbench$cfgName$timeSynchronizationTimeServiceConnectionTimeout;Verbindungstimeout des Zeitservice (ms)
1;lbl$ffworkbench$cfgName$timeSynchronizationTimeServiceConnectionTimeoutDesc;Verbindungstimeout des Zeitservice in Millisekunden
1;lbl$ffworkbench$cfgStructureNode$ffConfigurationModulesFFTracingTraceConfig;Virtual image processor configuration
1;lbl$ffworkbench$cfgName$FindPredecessorOperationsActStepCfgMaxResultCount;Max. Anzahl an Übereinstimmungen
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_AS_FindPreOpsOperationId;AVO (AVO)
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_AS_FindPreOpsPredecessorOperationId;Vorgänger AVOs (AVO)
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_AS_FindOpAssignedWp_OperationId;AVO (AVO)
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_AS_FindOpAssignedWp_WorkplaceId;Arbeitsplatz (APL)
1;lbl$ffworkbench$cfgName$DisplayNCElementByExtViewerCfgExternalViewers;Externer Viewer
1;lbl$ffworkbench$cfgName$DisplayNCElementByExtViewerExternalViewer;Viewer
1;lbl$ffworkbench$cfgName$DisplayNCElementByExtViewerExternalViewerNcType;NC-Typ
1;lbl$ffworkbench$cfgName$DisplayNCElementByExtViewerExternalViewerViewerCommandLine;Pfad zum externen Viewer
1;lbl$ffworkbench$cfgName$DisplayNCElementByExtViewerExternalViewerViewerWorkingDirectory;Arbeitsverzeichnis
1;lbl$ffworkbench$cfgName$DisplayNCElementByExtViewerExternalViewerViewerArguments;Aufrufparameter
1;lbl$ffworkbench$cfgName$DisplayNCElementByExtViewerCfgDownloadPath;Downloadpfad
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_DisplayNCElementByExtViewer_NCElement;NC-Elemente (EVERY)
1;lbl$ffworkbench$cfgName$NCDNCConfiguration;NC/DNC Konfiguration
1;lbl$ffworkbench$cfgName$isNCAware;Aktiviere Berücksichtigung von NC/DNC Informationen
1;lbl$ffworkbench$cfgName$EVERY-PKEY_OperationView_NCPackets;NC-Pakets (EVERY)
1;lbl$ffworkbench$cfgName$singleLevelRecodingCtrlCfg;Einstufige Statusdetailbaum
1;lbl$ffworkbench$cfgComment$singleLevelRecodingCtrlCfg;Betriebszustand mit / ohne Alarmcode
1;lbl$ffworkbench$cfgName$singleLevelRecodingCtrlCfgGridCfg;Statusdetail Tabellen Konfiguration
1;lbl$ffworkbench$cfgName$multiLevelRecodingCtrlCfg;Mehrstufiger Statusdetailbaum
1;lbl$ffworkbench$cfgComment$multiLevelRecodingCtrlCfg;Manuelle Detaillierung mit vorgegebenem Statusbaum
1;lbl$ffworkbench$cfgName$multiLevelWithToolRecodingCtrlCfg;Mehrstufiger Statusdetailbaum mit Werkzeugidentifikation
1;lbl$ffworkbench$cfgComment$multiLevelWithToolRecodingCtrlCfg;Eine Ebene (Werkzeuge) wird dynamisch ermittelt
1;lbl$ffworkbench$cfgName$elementPaneHeight;Höhe des NC Paket Kopfdaten Bereichs
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_NCView_myWorkplaceId;Selektierter Arbeitsplatz der Basismaske „NC Ansicht“ (APL)
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_NCView_myOperationId;Selektierter AVO der Basismaske „NC Ansicht“ (AVO)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_NCView_myNCPacket;Selektierte NC-Pakete der Basismaske „NC Ansicht“ (EVERY)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_NCView_myNCElements;Selektiertes NC-Element der Basismaske „NC Ansicht“ (EVERY)
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_NCElementCtrl_myWorkplaceId;Arbeitsplatz (APL)
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_NCElementCtrl_myOperationId;AVO (AVO)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_NCElementCtrl_myNCPacket;NC-Pakete (EVERY)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_NCElementCtrl_myNCElements;Selektiertes NC-Element (EVERY)
1;lbl$ffworkbench$cfgDocumentation$fdmPacketIdentifier;Paket-Id
1;lbl$ffworkbench$cfgDocumentation$fdmPacketType;Pakettyp
1;lbl$ffworkbench$cfgDocumentation$fdmPacketName;NC-Archiv-Nr.
1;lbl$ffworkbench$cfgDocumentation$fdmPacketStatus;Paketstatus
1;lbl$ffworkbench$cfgDocumentation$fdmPacketEditStatus;Editierstatus
1;lbl$ffworkbench$cfgDocumentation$fdmPacketResponsible;Verantwortlicher
1;lbl$ffworkbench$cfgDocumentation$fdmPacketWorkplace;Arbeitsplatz
1;lbl$ffworkbench$cfgDocumentation$fdmPacketWorkgroup;Arbeitsplatz-Nr.
1;lbl$ffworkbench$cfgDocumentation$fdmPacketMaterial;Material-/Entw-Nummer
1;lbl$ffworkbench$cfgDocumentation$fdmPacketMaterialText;Materialtext
1;lbl$ffworkbench$cfgDocumentation$fdmPacketMaterialType;Materialtyp
1;lbl$ffworkbench$cfgDocumentation$fdmPacketKey1;Paketkey 1
1;lbl$ffworkbench$cfgDocumentation$fdmPacketKey2;Paketkey 2
1;lbl$ffworkbench$cfgDocumentation$fdmPacketKey3;Paketkey 3
1;lbl$ffworkbench$cfgDocumentation$fdmPacketKey4;Paketkey 4
1;lbl$ffworkbench$cfgDocumentation$fdmPacketKey5;Paketkey 5
1;lbl$ffworkbench$cfgDocumentation$fdmPacketAnnotation;Paket Bemerkung
1;lbl$ffworkbench$cfgDocumentation$fdmPacketOriginator;erstellt durch
1;lbl$ffworkbench$cfgDocumentation$fdmPacketEditor;letzter Bearbeiter
1;lbl$ffworkbench$cfgDocumentation$fdmPacketCreateTimestamp;erstellt am
1;lbl$ffworkbench$cfgDocumentation$fdmPacketChangeTimestamp;letzte Änderung am
1;lbl$ffworkbench$cfgDocumentation$fdmElementIdentifier;Element-Id
1;lbl$ffworkbench$cfgDocumentation$fdmElementVersion;Version
1;lbl$ffworkbench$cfgDocumentation$fdmSource;Quelle
1;lbl$ffworkbench$cfgDocumentation$fdmNcType;Nc-Typ
1;lbl$ffworkbench$cfgDocumentation$fdmElementStatus;Elementstatus
1;lbl$ffworkbench$cfgDocumentation$fdmStatusint1;Interner Status
1;lbl$ffworkbench$cfgDocumentation$fdmOrgfile;Dateiname
1;lbl$ffworkbench$cfgDocumentation$fdmOrgext;Dateiendung
1;lbl$ffworkbench$cfgDocumentation$fdmOrgsize;Dateigröße
1;lbl$ffworkbench$cfgDocumentation$fdmPrognr;Programmnummer
1;lbl$ffworkbench$cfgDocumentation$fdmCheckoutby;Auschecker
1;lbl$ffworkbench$cfgDocumentation$fdmElementAnnotation;Element Bemerkung
1;lbl$ffworkbench$cfgDocumentation$fdmLastTsPc2Nc;Letzte Übertragung
1;lbl$ffworkbench$cfgDocumentation$fdmWpPc2Nc;Übertragung zu APL
1;lbl$ffworkbench$cfgDocumentation$fdmFetchcountPc2Nc;Häufigkeit der Übertragungen
1;lbl$ffworkbench$cfgDocumentation$fdmLastTsNc2Pc;Letzte Rückübertragung
1;lbl$ffworkbench$cfgDocumentation$fdmWpNc2Pc;Rückübertragung von APL
1;lbl$ffworkbench$cfgDocumentation$fdmFetchcountNc2Pc;Häufigkeit der Rückübertragungen
1;lbl$ffworkbench$cfgDocumentation$fdmFilelink;Datei-Link
1;lbl$ffworkbench$cfgDocumentation$fdmNcMachinetype;Maschinentyp
1;lbl$ffworkbench$cfgDocumentation$fdmElementOriginator;Ersteller (Element)
1;lbl$ffworkbench$cfgDocumentation$fdmElementEditor;Bearbeiter (Element)
1;lbl$ffworkbench$cfgDocumentation$fdmElementCreateTimestamp;Angelegt (Element)
1;lbl$ffworkbench$cfgDocumentation$fdmElementChangeTimestamp;Geändert (Element)
1;lbl$ffworkbench$cfgDocumentation$fdmElementMultipleAssigned;VK
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackObjTypSingle;Single feedback object
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackObjTypBatch;Batch feedback object
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackObjTypGeneric;Generic feedback object
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeMtrlNo;Material Number
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeOpeNo;Operation number
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeOdrNo;Order number
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeRefVal;Reference value
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeSplrNo;Supplier Number
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeStgLoc;Storage Location
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeBtchNo;Batch Number
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeInlQty;Initial Quantity
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeQtyUnt;Quantity Unit
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepFeedbackAtrTypeGnric;Generic
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqParameterRefValue;Reference value
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqParameterOpeID;Operation ID
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqParameterOrderID;Order ID
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqParameterWplID;Workplace ID
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqParameterMtrlID;Material ID
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqTypeRefValue;Reference value
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqTypeOpePerformed;Previous operation performed
1;lbl$ffworkbench$cfgName$ReqTraceInfoActStepReqTypeSrlNoProcessed;Serial number processed
1;lbl$ffworkbench$cfgName$componentQtyBooking;Komponenten-Mengenbuchung
1;lbl$ffworkbench$cfgName$componentQtyBookingEnabled;Komponenten-Mengenbuchung anzeigen
1;lbl$ffworkbench$cfgName$componentAreaHeight;Höhe Komponententabelle
1;lbl$ffworkbench$cfgName$BarcodeFormatConfigComponentQtyBooking;Batch-Nummer Barcode-Format Konfiguration
1;lbl$ffworkbench$cfgName$ComponentQuantityTypeSplitUpCtrl;Konfiguration Komponentenbuchung
1;lbl$ffworkbench$cfgName$opCompGridConfigShowCompScrapQtyCol;Anzeige der Ausschussmengen Spalte
1;lbl$ffworkbench$cfgName$opCompGridConfigKeyboardEditableCompBatchNoCol;Bearbeiten der Chargennummer Spalte mittels Tastatur
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgRequestTracingInfoConfiguration;Konfiguration der Trace-Abfrageschnittstelle
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgRequestConfiguration;Abfragekonfiguration
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgTraceRequestType;Trace Abfragetyp
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgRequestParameter;Abfrageparameter
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgRequestParameterMappingConfiguration;Abfrageparameter-Zuordnung
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgRequestParameterMappingKey;Abfrageparameterschlüssel
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgTraceRequestParameter;Trace Abfrageparameter
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgTracingResponseConfiguration;Konfiguration der Rückantwort
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgPrimitiveResponseConfiguration;Konfiguration einfacher Rückantworten
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgMapBasedResponseConfiguration;Konfiguration der gemappter Rückantworten
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgPrimitiveResponseParameter;Einfache Rückantwort
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgResponseParameterMappingConfiguration;Rückantwortparameter-Zuordnung
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgTraceResponseTypePrimitive;Einfacher Trace Rückantworttyp
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgMapBasedResponseParameter;Gemappte Rückantwort
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgTraceResponseTypeMapBased;Trace Rückantwortattribut Typ
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgResponseParameterMappingKey;Rückantwortparameterschlüssel
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgCheckResultValueForTrue;Rückgabewert OK
1;lbl$ffworkbench$cfgName$ReqTraceInfoCfgCheckResultValueForFalse;Rückgabewert NOK
1;lbl$ffworkbench$cfgComment$ReqTraceInfoCfgPrimitiveResponseConfiguration;Konfiguration einfacher Rückantworten
1;lbl$ffworkbench$cfgComment$ReqTraceInfoCfgMapBasedResponseConfiguration;Konfiguration von Rückantworten die mehrere Attribute beinhalten
1;lbl$ffworkbench$cfgName$OPERATION-PKEY_AS_RequestTracingInfo_OperationId;AVO (AVO)
1;lbl$ffworkbench$cfgName$WORKPLACE-PKEY_AS_RequestTracingInfo_WorkplaceId;Arbeitsplatz (APL)
1;lbl$ffworkbench$cfgName$MATERIAL-PKEY_AS_RequestTracingInfo_MaterialId;Material (MAT)
1;lbl$ffworkbench$cfgName$ORDER-PKEY_AS_RequestTracingInfo_OrderId;Auftrag
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_RequestTracingInfo_ArbitraryParameter_1;Beliebiger Parameter 1 (EVERY)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_RequestTracingInfo_ArbitraryParameter_2;Beliebiger Parameter 2 (EVERY)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_RequestTracingInfo_ArbitraryParameter_3;Beliebiger Parameter 3 (EVERY)
1;lbl$ffworkbench$cfgName$EVERY-PKEY_AS_RequestTracingInfo_ArbitraryParameter_4;Beliebiger Parameter 4 (EVERY)
